Query,Title,Authors,Year,DOI
,Patient values and preferences regarding VTE disease: a systematic review to inform American Society of Hematology guidelines,"I Etxeandia-Ikobaltzeta, Y Zhang, F Brundisini… - Blood …, 2020 - ashpublications.org",N/A,N/A
,Association of inferior vena cava filter placement with rates of pulmonary embolism in patients with cancer and acute lower extremity deep venous thrombosis,"S Balabhadra, JD Kuban, S Lee, S Yevich… - JAMA Network …, 2020 - jamanetwork.com",N/A,N/A
,A New Insight Into Nonbacterial Thrombotic Endocarditis: A Systematic Review of Cases.,"NR Venepally, R Arsanjani, P Agasthi… - Anatolian Journal of …, 2022 - search.ebscohost.com",N/A,N/A
,Monitoring of venous hemodynamics in patients with cerebral venous thrombosis by transcranial Doppler ultrasound,"JM Valdueza, O Hoffmann, M Weih… - Archives of …, 1999 - jamanetwork.com",N/A,N/A
,Development and Validation of a Deep Learning-Enhanced Prediction Model for the Likelihood of Pulmonary Embolism,"Y Tian, L Wang, S Wu, S Wu, Y Zheng, R Han, Q Bao… - 2023 - researchsquare.com",N/A,N/A
,[HTML][HTML] Using UMLS lexical resources to disambiguate abbreviations in clinical text,"Y Kim, J Hurdle, SM Meystre - AMIA Annual Symposium …, 2011 - ncbi.nlm.nih.gov",N/A,N/A
,Machine learning prediction of visual outcome after surgical decompression of sellar region tumors,"N Qiao, Y Ma, X Chen, Z Ye, H Ye, Z Zhang… - Journal of Personalized …, 2022 - mdpi.com",N/A,N/A
,Saponins as modulators of the blood coagulation system and perspectives regarding their use in the prevention of venous thromboembolic incidents,"B Olas, K Urbańska, M Bryś - Molecules, 2020 - mdpi.com",N/A,N/A
,Advances in predicting venous thromboembolism risk in children,"F Rühle, M Stoll - British journal of haematology, 2018 - Wiley Online Library",N/A,N/A
,Deep venous thrombosis: thinking inside out,"RS Liebowitz - Archives of internal medicine, 1998 - jamanetwork.com",N/A,N/A
,MicroRNAs and neutrophil activation markers predict venous thrombosis in pancreatic ductal adenocarcinoma and distal extrahepatic cholangiocarcinoma,"J Oto, S Navarro, AC Larsen, MJ Solmoirago… - International journal of …, 2020 - mdpi.com",N/A,N/A
,A population-based study of the effectiveness of inferior vena cava filter use among patients with venous thromboembolism,"RH White, H Zhou, J Kim… - Archives of internal …, 2000 - jamanetwork.com",N/A,N/A
,Precise Warfarin Management through Personalized Modeling and Control with Limited Clinical Data,"SIA Meerza, A Affan, H Mirinejad… - 2021 43rd Annual …, 2021 - ieeexplore.ieee.org",N/A,N/A
,[HTML][HTML] Predicting falls in long-term care facilities: machine learning study,"R Thapa, A Garikipati, S Shokouhi, M Hurtado… - JMIR aging, 2022 - aging.jmir.org",N/A,N/A
,Varicose veins and deep venous thrombosis,"A Tiwari, W Lester, TY Tang - JAMA, 2018 - jamanetwork.com",N/A,N/A
,Point-of-Care Testing in the Diagnosis of Deep Vein Thrombosis: A Review,"Z Zhang, J Wu, W Cheng, X Zhang… - IEEE Systems, Man …, 2023 - ieeexplore.ieee.org",N/A,N/A
,Machine learning approaches for early prediction of hypertension.,HEM Kandil - 2022 - ir.library.louisville.edu,N/A,N/A
,Development and evaluation of a machine learning algorithm to map medical conditions and procedures from real-world data,R Makadia - 2019 - search.proquest.com,N/A,N/A
,"[PDF][PDF] WARFARIN DOSE PREDICTION THROUGH A USER INTERFACE USING CLINICAL, DEMOGRAPHIC AND PHARMACOGENETIC DATA","JM Neyra, PCJL Santos, JMP Soler - ab3c.org.br",N/A,N/A
,[PDF][PDF] A trade-off between depth and impurity for pruning decision trees,"D Fournier, B Crémilleux - Proceedings of 4th Australian …, 1999 - researchgate.net",N/A,N/A
,Computer Science Meets Vascular Surgery: Keeping a Pulse on Artificial Intelligence,"C Thaxton, A Dardik - Seminars in Vascular Surgery, 2023 - Elsevier",N/A,N/A
,Predicting Microenvironment in CXCR4-and FAP-Positive Solid Tumors—A Pan-Cancer Machine Learning Workflow for Theranostic Target Structures,"A Marquardt, P Hartrampf, P Kollmannsberger… - Cancers, 2023 - mdpi.com",N/A,N/A
,[CITATION][C] 105728 Use of Intravenous Thrombolysis in Acute Ischemic Stroke Management in Patients with Active Malignancies: A Topical Review,"AA Ladak, S Sandhu, A Itrat, N Nakanishi, K Okura…",N/A,N/A
,The association of vitamin-D level with catheter-related-thrombosis in hemodialysis patients: A data mining model,"Z Rahimi, N Abdolvand, MM Sepehri… - The Journal of …, 2021 - journals.sagepub.com",N/A,N/A
,Evaluation of Machine Learning Algorithms for Classification of EEG Signals,"FJ Ramírez-Arias, EE García-Guerrero, E Tlelo-Cuautle… - Technologies, 2022 - mdpi.com",N/A,N/A
,The Role of Artificial Intelligence in Predicting Flap Outcomes in Plastic Surgery: Protocol of a Systematic Review,"S Moosa, R Dydynsky - Undergraduate Research in Natural and Clinical …, 2022 - urncst.com",N/A,N/A
,[HTML][HTML] Current applications of artificial intelligence combined with urine detection in disease diagnosis and treatment,"J Tan, F Qin, J Yuan - Translational Andrology and Urology, 2021 - ncbi.nlm.nih.gov",N/A,N/A
,[HTML][HTML] Machine learning using institution-specific multi-modal electronic health records improves mortality risk prediction for cardiac surgery patients,"AJ Weiss, AS Yadaw, DL Meretzky, MA Levin… - JTCVS Open, 2023 - Elsevier",N/A,N/A
,Cardiovascular Complications of Chronic Rheumatic Diseases,"MH Weisman, GA Karpouzas, ME Husni, A Södergren… - rheumatic.theclinics.com",N/A,N/A
,[PDF][PDF] Scattering operator and spectral clustering for ultrasound images: application on deep venous thrombi,"T Berthomier, A Mansour, L Bressollette… - International Journal of …, 2017 - core.ac.uk",N/A,N/A
,[HTML][HTML] Can We Mitigate Coronary Heart Disease Risk in Patients with Cancer?,"H Manohar, AS Potter, E Koutroumpakis… - Current atherosclerosis …, 2022 - Springer",N/A,N/A
,Prospective surveillance for perioperative venous thrombosis,"V Sharma, J Howes, AT Cohen - Archives of Surgery, 1997 - jamanetwork.com",N/A,N/A
,Biomonitoring and precision health in deep space supported by artificial intelligence,"RT Scott, LM Sanders, EL Antonsen… - Nature Machine …, 2023 - nature.com",N/A,N/A
,[HTML][HTML] Characterizing thrombotic complication risk factors associated with COVID-19 via heterogeneous patient data: retrospective observational study,"B Rosario, A Zhang, M Patel, A Rajmane, N Xie… - Journal of Medical …, 2022 - jmir.org",N/A,N/A
,Estimating the risk of thrombotic events in people with congenital hemophilia A using US claims data,"I Faghmous, F Nissen, P Kuebler, C Flores… - Journal of …, 2021 - Future Medicine",N/A,N/A
,Central retinal venous occlusion and cerebral venous thrombosis,"TN Turan, V Biousse, NJ Newman - Archives of neurology, 2007 - jamanetwork.com",N/A,N/A
,Whole-arm ultrasound to rule out suspected upper-extremity deep venous thrombosis in outpatients,"M Sartori, L Migliaccio, E Favaretto, C Brusi… - JAMA Internal …, 2015 - jamanetwork.com",N/A,N/A
,[PDF][PDF] SERUM CYTOKINE PROFILE IN PATIENTS WITH BEHÇET'S,"OM Lucherini, G Lopalco, L Cantarini, A Lopalco… - clinexprheumatol.org",N/A,N/A
,"[HTML][HTML] Thromboembolism in heart failure patients in sinus rhythm: epidemiology, pathophysiology, clinical trials, and future direction","AY Lin, E Dinatolo, M Metra, M Sbolli, N Dasseni… - JACC: Heart Failure, 2021 - Elsevier",N/A,N/A
,Predictors of long‐term outcomes in patients with acute severe colitis: a northern Indian cohort study,"S Jain, S Kedia, T Sethi, S Bopanna… - Journal of …, 2018 - Wiley Online Library",N/A,N/A
,Immunohistologic Features of Cerebral Venous Thrombosis Due to Vaccine-Induced Immune Thrombotic Thrombocytopenia,"T Geeraerts, C Guilbeau-Frugier, C Garcia… - Neurology …, 2023 - AAN Enterprises",N/A,N/A
,Efficacy and safety of enoxaparin versus unfractionated heparin for prevention of deep vein thrombosis in elective cancer surgery: A double-blind randomized …,"Journal of British Surgery, 1997 - academic.oup.com",N/A,N/A
,"[HTML][HTML] Somatic mutations, genome mosaicism and aging","MA Lodato, J Vijg - Frontiers in Aging, 2023 - frontiersin.org",N/A,N/A
,Non-invasive assessment of endothelial dysfunction: A novel method to predict severe COVID-19?,"S Yoganandamoorthy, M Munasinghe… - Medical …, 2020 - Elsevier",N/A,N/A
,[HTML][HTML] A novel artificial intelligence–assisted risk assessment model for preventing complications in esthetic surgery,"WE Bukret - Plastic and Reconstructive Surgery Global Open, 2021 - ncbi.nlm.nih.gov",N/A,N/A
,[HTML][HTML] Named entity recognition of traditional Chinese medicine patents based on BiLSTM-CRF,"N Deng, H Fu, X Chen - Wireless Communications and Mobile …, 2021 - hindawi.com",N/A,N/A
,[PDF][PDF] Stroke prediction system using ANN (Artificial Neural Network),SCP Reddy - ijisrt.com,N/A,N/A
,Nonleg venous thrombosis in critically ill adults,"LA Castellucci, PS Wells, L Duffett - JAMA, 2015 - jamanetwork.com",N/A,N/A
,[HTML][HTML] Predictive models for small-for-gestational-age births in women exposed to pesticides before pregnancy based on multiple machine learning algorithms,"X Bai, Z Zhou, M Su, Y Li, L Yang, K Liu… - Frontiers in Public …, 2022 - frontiersin.org",N/A,N/A
,Management of antiphospholipid antibody syndrome: a systematic review,"W Lim, MA Crowther, JW Eikelboom - Jama, 2006 - jamanetwork.com",N/A,N/A
,Risk assessment models for thrombosis and anticoagulant-related bleeding in ambulatory cancer patients,"M Candeloro, NAM Guman… - … in Thrombosis and …, 2021 - thieme-connect.com",N/A,N/A
,Accurate Classification and Prediction of Acute Myocardial Infarction through an ARMD Procedure,"W Liu, L Zhang, L Bao, G Shen… - Journal of Proteome …, 2023 - ACS Publications",N/A,N/A
,Trying to Understand Nonarteritic Anterior Ischemic Optic Neuropathy through Big Data,"J Chen - Ophthalmology, 2016 - aaojournal.org",N/A,N/A
,Ardeparin (low-molecular-weight heparin) vs graduated compression stockings for the prevention of venous thromboembolism: a randomized trial in patients …,"MN Levine, M Gent, J Hirsh, J Weitz… - Archives of internal …, 1996 - jamanetwork.com",N/A,N/A
,"Achieving Personalized Medicine Using Machine Learning: Clinical Data Mining Studies on Coronary Heart Disease, Substance Use Disorder, and Alzheimer's …",Z Hu - 2019 - search.proquest.com,N/A,N/A
,“WarfarinSeer”: a predictive tool based on SMOTE-random forest to improve warfarin dose prediction in Chinese patients,"Y Tao, Y Zhang - 2018 IEEE International Conference on …, 2018 - ieeexplore.ieee.org",N/A,N/A
,Entering the era of computationally driven drug development,"N Maharao, V Antontsev, M Wright… - Drug Metabolism …, 2020 - Taylor & Francis",N/A,N/A
,[HTML][HTML] New hemodynamic parameters in peri-operative and critical care—challenges in translation,"L Bogatu, S Turco, M Mischi, L Schmitt, P Woerlee… - Sensors, 2023 - mdpi.com",N/A,N/A
,"Risk prediction for cancer-associated thrombosis in ambulatory patients with cancer: past, present and future","F Moik, C Ay, I Pabinger - Thrombosis research, 2020 - Elsevier",N/A,N/A
,[HTML][HTML] Non-occlusive mesenteric ischemia: Diagnostic challenges and perspectives in the era of artificial intelligence,"S Bourcier, J Klug, LS Nguyen - World journal of gastroenterology, 2021 - ncbi.nlm.nih.gov",N/A,N/A
,Weil syndrome: a rare cause of cerebral venous thrombosis,"TC Vale, GC de Toledo Santos, SF Saturnino… - JAMA …, 2014 - jamanetwork.com",N/A,N/A
,Stroke and deep venous thrombosis complicating intravenous immunoglobulin infusions,"KA Katz, CM Hivnor, DE Geist, M Shapiro… - Archives of …, 2003 - jamanetwork.com",N/A,N/A
,[PDF][PDF] A retrospective study of adverse drug events in anticoagulant administration with relevance to COVID-19,"P Patel, M Gaddis, X Xu, JE Riviere, J Kawakami… - Heliyon, 2023 - cell.com",N/A,N/A
,Evaluation of expression of genes associated with post-thrombotic syndrome,"RAV Barros, EM Herenio, MR Maximiano, JHM Ribeiro… - 2023 - researchsquare.com",N/A,N/A
,Effect of aspirin vs enoxaparin on symptomatic venous thromboembolism in patients undergoing hip or knee arthroplasty: the CRISTAL randomized trial,"VS Sidhu, TL Kelly, N Pratt, SE Graves, R Buchbinder… - JAMA, 2022 - jamanetwork.com",N/A,N/A
,[PDF][PDF] THE ANATOLIAN JOURNAL OF CARDIOLOGY,ANIIN Thrombotic - jag.journalagent.com,N/A,N/A
,50th anniversary of computed tomography: past and future applications in clinical neuroscience,"WP Dillon - Journal of Medical Imaging, 2021 - spiedigitallibrary.org",N/A,N/A
,Biomarkers of coagulation and inflammation in COVID-19–associated ischemic stroke,"C Esenwa, NT Cheng, J Luna, J Willey, AK Boehme… - 2021 - Am Heart Assoc",N/A,N/A
,Acute unilateral hearing loss as an early symptom of lateral cerebral sinus venous thrombosis,"T Gattringer, C Enzinger, A Birner, G Wünsch… - Archives of …, 2012 - jamanetwork.com",N/A,N/A
,[HTML][HTML] Treatment of Bilateral Venous Thrombosis in a Patient with Aplasia of the Inferior Vena Cava,"YV Khrebtiy, DV Tsyhalko, MO Melnychuk - Ukrainian Journal of …, 2022 - cvs.org.ua",N/A,N/A
,[HTML][HTML] Real-world features associated with cancer-related venous thromboembolic events,"MH Peippo, S Kurki, R Lassila, OM Carpén - ESMO open, 2018 - Elsevier",N/A,N/A
,Leptomeningeal Enhancement Associated With Cerebral Venous Thrombosis,"M Lozano-Chinga, LL Linscott, Z Afify - JAMA neurology, 2022 - jamanetwork.com",N/A,N/A
,Predictors of nonroutine discharge disposition among patients with parasagittal/parafalcine meningioma,"AE Jimenez, AM Khalafallah, S Huq, MA Horowitz… - World neurosurgery, 2020 - Elsevier",N/A,N/A
,Intelligent platelet morphometry,"Y Zhou, A Isozaki, A Yasumoto, TH Xiao, Y Yatomi… - Trends in …, 2021 - Elsevier",N/A,N/A
,"Blood Clots, or Thrombosis, in Patients With Cancer","HK Litt, AL Parks, AI Velazquez - JAMA oncology, 2023 - jamanetwork.com",N/A,N/A
,# VascularSurgery,"AN Hage, RN Srinivasa, JJ Bundy, JJ Gemmete… - Annals of Vascular …, 2018 - Elsevier",N/A,N/A
,Central Retinal Venous Occlusion and Cerebral Venous Thrombosis—Reply,"YH Lee, J Kim - Archives of Neurology, 2007 - jamanetwork.com",N/A,N/A
,Genetic programming outperformed multivariable logistic regression in diagnosing pulmonary embolism,"CJ Biesheuvel, I Siccama, DE Grobbee… - Journal of clinical …, 2004 - Elsevier",N/A,N/A
,Venous disease patient registries available in the United States,"F Lurie, A Obi, M Schul, LV Hofmann, G Kasper… - Journal of Vascular …, 2018 - Elsevier",N/A,N/A
,Ovarian Cancer Classification from Pathophysiological Complications using Machine Learning Techniques,"L Akter, N Akhter - 2021 12th International Conference on …, 2021 - ieeexplore.ieee.org",N/A,N/A
,415 Correlation of Platelet Reactivity Testing and CYP2C19 Metabolizer Status in Patients Undergoing Endovascular Neurointervention,"A Benish, B Lucke-Wold, D Laurent, A Elchynski… - …, 2022 - journals.lww.com",N/A,N/A
,Cerebral Sinus Thrombosis: Experimental and Clinical Aspects,"HS Schutta - Archives of Neurology, 1992 - jamanetwork.com",N/A,N/A
,[HTML][HTML] Autoantibodies targeting GPCRs and RAS-related molecules associate with COVID-19 severity,"O Cabral-Marques, G Halpert, LF Schimke… - Nature …, 2022 - nature.com",N/A,N/A
,[HTML][HTML] FTIR-based serum structure analysis in molecular diagnostics of essential thrombocythemia disease,"Z Guleken, Z Ceylan, A Aday, AG Bayrak… - … of Photochemistry and …, 2023 - Elsevier",N/A,N/A
,Catheter related thrombosis in hospitalized infants: A neural network approach to predict risk factors,"AV Badheka, D Hodge, S Ramesh, J Bloxham… - Thrombosis research, 2021 - Elsevier",N/A,N/A
,Symptomatic venous thromboembolism in cancer patients treated with chemotherapy: an underestimated phenomenon,"HMMB Otten, J Mathijssen, H ten Cate… - Archives of internal …, 2004 - jamanetwork.com",N/A,N/A
,[HTML][HTML] Electrocardiograph Positioning on Intubation of Peripherally Inserted Central Catheter and Nursing for Patients with Multiple Myeloma under Deep Learning,"X Sun, Z Li, H Xu, X Li - Scientific Programming, 2022 - hindawi.com",N/A,N/A
,Abbreviated hospitalization for deep venous thrombosis with the use of ardeparin,"SZ Goldhaber, RB Morrison, LL Diran… - Archives of internal …, 1998 - jamanetwork.com",N/A,N/A
,Impact of a CE-Marked Medical Software Sensor on COVID-19 Pandemic Progression Prediction: a Register Study Using Machine Learning Methods,"L Limingoja, K Antila, V Jormanainen, J Röntynen… - 2022 - helda.helsinki.fi",N/A,N/A
,"Overweight, obesity, and the risk of recurrent venous thromboembolism","S Eichinger, G Hron, C Bialonczyk… - Archives of internal …, 2008 - jamanetwork.com",N/A,N/A
,"[HTML][HTML] Recent and upcoming technological developments in computed tomography: high speed, low dose, deep learning, multienergy","MM Lell, M Kachelrieß - Investigative radiology, 2020 - journals.lww.com",N/A,N/A
,Minimizing bias due to confounding by indication in comparative effectiveness research: the importance of restriction,"BM Psaty, DS Siscovick - Jama, 2010 - jamanetwork.com",N/A,N/A
,How effective and safe is factor XI inhibition in preventing venous thrombosis?,"KA Bauer - JAMA, 2020 - jamanetwork.com",N/A,N/A
,Seeking balance between pain relief and safety: CDC issues new opioid-prescribing guidelines,"W Renthal - JAMA neurology, 2016 - jamanetwork.com",N/A,N/A
,On the Problem of Legal Regulation of Technologies with Elements of Artificial Intelligence,"AV Barkov, YS Grishina, AS Kiselev… - New Technology for …, 2022 - Springer",N/A,N/A
,Successful anticoagulation for bilateral central retinal vein occlusions accompanied by cerebral venous thrombosis,"YH Lee, JY Lee, YS Kim, DH Kim, J Kim - Archives of neurology, 2006 - jamanetwork.com",N/A,N/A
,Venous thrombosis in long-haul travelers,"SR Kahn - Archives of internal medicine, 2004 - jamanetwork.com",N/A,N/A
,[HTML][HTML] Prediction of heart failure decompensations using artificial intelligence and machine learning techniques,"V Escolar, A Lozano, N Larburu, J Kerexeta… - Revista Colombiana …, 2022 - scielo.org.co",N/A,N/A
,[HTML][HTML] The Risk Factors for New-Onset Calf Muscle Venous Thrombosis after Hip Fracture Surgery,"Q Zhuang, Q He, A Aikebaier, W Chen, J Liu… - Journal of Personalized …, 2023 - mdpi.com",N/A,N/A
,[HTML][HTML] Advances in risk stratification and treatment of polycythemia vera and essential thrombocythemia,"I Krecak, M Lucijanic, S Verstovsek - Current hematologic malignancy …, 2022 - Springer",N/A,N/A
,[HTML][HTML] Use of ROC curves in clinical and experimental studies,"TCF Polo, HA Miot - Jornal Vascular Brasileiro, 2020 - SciELO Brasil",N/A,N/A
,Deep venous thrombosis after general surgical operations at a university hospital: two-year data from the ACS NSQIP,"BR Smith, S Diniz, M Stamos, NT Nguyen - Archives of Surgery, 2011 - jamanetwork.com",N/A,N/A
,Explainable Artificial Neural Network for Recurrent Venous Thromboembolism Based on Plasma Proteomics,"M Razzaq, L Goumidi, MJ Iglesias, G Munsch… - … Methods in Systems …, 2021 - Springer",N/A,N/A
,Cost for inpatient care of venous thrombosis: a trial of enoxaparin vs standard heparin,"G De Lissovoy, RD Yusen, TE Spiro… - Archives of internal …, 2000 - jamanetwork.com",N/A,N/A
,[CITATION][C] NTIS SECTION,"S Paiho, S Karjalainen, K Alanne, M Norvasuo… - Journal Announcement …, 2001",N/A,N/A
,Introduction to clinical prediction models,"M Iwagami, H Matsui - Annals of Clinical Epidemiology, 2022 - jstage.jst.go.jp",N/A,N/A
,Erythrocyte interaction with neutrophil extracellular traps in coronary artery thrombosis following myocardial infarction,"Z Chilingaryan, T Deshmukh, HHL Leung, J Perdomo… - Pathology, 2022 - Elsevier",N/A,N/A
,Disease Prediction and Classification using Intelligent Algorithms,"PM Priya - 2023 Third International Conference on Artificial …, 2023 - ieeexplore.ieee.org",N/A,N/A
,Pharmacovigilance using clinical notes,"P LePendu, SV Iyer, A Bauer‐Mehren… - Clinical …, 2013 - Wiley Online Library",N/A,N/A
,Hourly Heparin Dosage Recommendation Strategy to Predict Anticoagulant Therapy for Cardiac Surgery Patients: Development and Validation Study,"S Liu, L Su, H Jiang, Z Wei, B Yang, J Xie… - Available at SSRN … - papers.ssrn.com",N/A,N/A
,Cancer-associated venous thromboembolism,"AA Khorana, N Mackman, A Falanga… - Nature Reviews …, 2022 - nature.com",N/A,N/A
,Thrombolytic therapy for deep venous thrombosis?,"MDK Horne III, R Chang - JAMA, 1999 - jamanetwork.com",N/A,N/A
,Graduated compression stockings in the prevention of postoperative venous thromboembolism: a meta-analysis,"PS Wells, AWA Lensing, J Hirsh - Archives of internal medicine, 1994 - jamanetwork.com",N/A,N/A
,[HTML][HTML] Machine learning in the differentiation of soft tissue neoplasms: comparison of fat-suppressed T2WI and apparent diffusion coefficient (ADC) features-based …,"P Hu, L Chen, Z Zhou - Journal of Digital Imaging, 2021 - Springer",N/A,N/A
,Semi-supervised prediction of comorbid rare conditions using medical claims data,"C Nagpal, K Miller, T Pellathy… - … Conference on Data …, 2017 - ieeexplore.ieee.org",N/A,N/A
,[HTML][HTML] GPApred: The first computational predictor for identifying proteins with LPXTG-like motif using sequence-based optimal features,"A Malik, W Shoombuatong, CB Kim… - International Journal of …, 2023 - Elsevier",N/A,N/A
,"[HTML][HTML] SARS-CoV-2 is a culprit for some, but not all acute ischemic strokes: a report from the multinational COVID-19 stroke study group","S Shahjouei, M Anyaehie, E Koza, G Tsivgoulis… - Journal of Clinical …, 2021 - mdpi.com",N/A,N/A
,POS1002-HPR PREDICTIVE FACTORS FOR MAJOR ADVERSE CARDIOVASCULAR EVENTS IN SERBIAN ANTIPHOSPHOLIPID SYNDROME PATIENTS–A 10 …,"A Djokovic, L Stojanovich, N Stanisavljevic, S Djokic… - 2023 - ard.bmj.com",N/A,N/A
,[HTML][HTML] Exploring phenotypes of deep vein thrombosis in relation to clinical outcomes beyond recurrence,"AFJ Iding, AP Robles, V Ten Cate, H Ten Cate… - Journal of Thrombosis …, 2023 - Elsevier",N/A,N/A
,Machine Learning Algorithms to Study Features Affecting the Length of Stay in Patients with Lower Limb Fractures: A Bicentric Study,"I Santalucia, MR Marino, M Majolo, E Raiola… - … on Biomedical and …, 2022 - Springer",N/A,N/A
,Atypical cerebral venous thrombosis: Magnetic resonance imaging and spectroscopy features,"D Kozić, V Njagulj, J Ostojić, S Sekulić… - Archives of …, 2012 - jamanetwork.com",N/A,N/A
,Venous thromboembolism and radiation therapy: The final radiation‐induced thrombosis study analysis,"E Daguenet, M Maison, F Tinquaut, EA Giroux… - Cancer …, 2022 - Wiley Online Library",N/A,N/A
,Validation of the artificial intelligence–based trauma outcomes predictor (TOP) in patients 65 years and older,"M El Hechi, A Gebran, HT Bouardi, LR Maurer… - Surgery, 2022 - Elsevier",N/A,N/A
,Death after discharge: prognostic model of 1-year mortality in traumatic brain injury patients undergoing decompressive craniectomy,"W Cui, S Ge, Y Shi, X Wu, J Luo, H Lui… - Chinese …, 2022 - mednexus.org",N/A,N/A
,[CITATION][C] Innovations in Uterine Fibroid Embolization,"M Henry, C Lin, V Gunasekaran, A Rai - rfs.sirweb.org",N/A,N/A
,Applications of natural language processing in radiology: A systematic review,"N Linna, CE Kahn Jr - International Journal of Medical Informatics, 2022 - Elsevier",N/A,N/A
,Artificial intelligence and the radiologist: the future in the Armed Forces Medical Services,"D Sen, R Chakrabarti, S Chatterjee… - BMJ Mil …, 2020 - militaryhealth.bmj.com",N/A,N/A
,[PDF][PDF] Use of Machine Learning to Rapidly Predict Positivity to Severe Acute Respiratory Syndrome Coronavirus 2(SARS-COV-2) Using Basic Clinical Data,"T Langer, M Favarato, R Giudici, G Bassi… - 2020-05-01]. https …, 2020 - scholar.archive.org",N/A,N/A
,Classification of Red Blood Cell Aggregation with Hyper Spectral Analysis of Ultrasonic Radiofrequency Echo Signals,"Z Liao, Y Zhang, K Wu, B He - 2019 9th IEEE International …, 2019 - ieeexplore.ieee.org",N/A,N/A
,In Situ Pulmonary Arterial Thrombosis: Literature Review and Clinical Significance of a Distinct Entity,"L Baranga, S Khanuja, JA Scott… - American Journal of …, 2023 - Am Roentgen Ray Soc",N/A,N/A
,A systematic review shows no performance benefit of machine learning over logistic regression for clinical prediction models,"C Evangelia, M Jie, G Collins, E Steyerberg… - Journal of Clinical …, 2019 - ora.ox.ac.uk",N/A,N/A
,[PDF][PDF] A computerized diagnostic model for automatically evaluating placenta accrete spectrum disorders based on the combined MR radiomics-clinical signatures,"H Zhu, X Yin, H Wang, Y Wang, X Liu, C Wang, X Li… - Scientific Reports, 2022 - Springer",N/A,N/A
,Retinal vessel dynamics analysis as a surrogate marker for raised intracranial pressure in patients with suspected idiopathic intracranial hypertension,"SM Hagen, EA Wibroe, JJ Korsbæk… - …, 2023 - journals.sagepub.com",N/A,N/A
,Cerebral venous sinus thrombosis: To treat or not to treat?,"ES Roach - Archives of neurology, 2008 - jamanetwork.com",N/A,N/A
,High preoperative prevalence of deep venous thrombosis in patients with colorectal cancer,"MT Stender, TSH Nielsen, JB Frøkjær… - Journal of British …, 2007 - academic.oup.com",N/A,N/A
,Diagnostic leg scanning for deep venous thrombosis in the recently heparinized patient,"MJ Mant, BD O'Brien, DB Russell - Archives of Internal Medicine, 1981 - jamanetwork.com",N/A,N/A
,Recurrent venous thromboembolism after deep vein thrombosis: incidence and risk factors,"PO Hansson, J Sörbo, H Eriksson - Archives of internal medicine, 2000 - jamanetwork.com",N/A,N/A
,[HTML][HTML] Low-dose Btk inhibitors selectively block platelet activation by CLEC-2,"PLR Nicolson, SH Nock, J Hinds… - …, 2021 - ncbi.nlm.nih.gov",N/A,N/A
,Updated analysis of gene variants associated with deep vein thrombosis,"ID Bezemer, LA Bare, AR Arellano, PH Reitsma… - Jama, 2010 - jamanetwork.com",N/A,N/A
,Lower risk of cardiovascular events in postmenopausal women taking oral estradiol compared with oral conjugated equine estrogens,"NL Smith, M Blondon, KL Wiggins… - JAMA internal …, 2014 - jamanetwork.com",N/A,N/A
,A knowledge graph embedding based approach to predict the adverse drug reactions using a deep neural network,"P Joshi, V Masilamani, A Mukherjee - Journal of Biomedical Informatics, 2022 - Elsevier",N/A,N/A
,Drug repositioning by bipartite local models,"PH Nguyen, DH Le - 2018 5th NAFOSTED Conference on …, 2018 - ieeexplore.ieee.org",N/A,N/A
,Techniques of Venous Imaging,"E Criado - Archives of Surgery, 1993 - jamanetwork.com",N/A,N/A
,Effective Heart Disease Prediction and Classification Using Intelligent System,"P Mohana Priya, K Balasubramian - International Conference on …, 2023 - Springer",N/A,N/A
,Isolated pulmonary embolism is associated with a high risk of arterial thrombotic disease: results from the VTEval study,"V Ten Cate, L Eggebrecht, A Schulz, M Panova-Noeva… - Chest, 2020 - Elsevier",N/A,N/A
,[HTML][HTML] Imaging spectrum of abdominal manifestations of COVID-19,"T Vaidya, A Nanivadekar, R Patel - World Journal of Radiology, 2021 - ncbi.nlm.nih.gov",N/A,N/A
,[HTML][HTML] A data-driven approach to optimized medication dosing: a focus on heparin,"MM Ghassemi, SE Richter, IM Eche, TW Chen… - Intensive care …, 2014 - Springer",N/A,N/A
,Deep vein thrombosis and pulmonary embolism in the general population:'the study of men born in 1913',"PO Hansson, L Welin, G Tibblin… - Archives of internal …, 1997 - jamanetwork.com",N/A,N/A
,Predicting the incidence of portosplenomesenteric vein thrombosis in patients with acute pancreatitis using classification and regression tree algorithm,"Y Fei, K Gao, J Hu, J Tu, W Li, W Wang, G Zong - Journal of Critical Care, 2017 - Elsevier",N/A,N/A
,High-dimensional multi-block analysis of factors associated with thrombin generation potential,"H Lorenzo, R Misbah, J Odeber… - 2019 IEEE 32nd …, 2019 - ieeexplore.ieee.org",N/A,N/A
,Whole-Arm Ultrasound for Suspected Upper-Extremity Deep Venous Thrombosis in Outpatients,"M Di Nisio, N van Es, HR Büller - JAMA Internal Medicine, 2015 - jamanetwork.com",N/A,N/A
,Evaluation of Soluble Fibrin Monomer Complex and D-Dimer as Early Markers for Diagnosis of Deep Venous Thrombosis,"MAM NAGWA, OHA HASSAN… - … Medical Journal of …, 2022 - mjcu.journals.ekb.eg",N/A,N/A
